"MMS_COMPANY_NUM","MMS_START_DATE","BUS_ASC_NAME","SORT_NAME","MMS_TERM_DATE","PAC_REGION_CODE","GOM_REGION_CODE","ALASKA_RGN_CODE","ATL_REGION_CODE","DUNS_NUMBER","TERM_ACTN_EFF_DT","TERMINATION_CODE","DIVISION_NAME","LINE_1_ADDRESS","LINE_2_ADDRESS","CITY_NAME","POSTAL_ST_CODE","ZIP_CODE","COUNTRY_NAME","SEARCH_NAME"
"01312",10/12/1990,"Aberdeen Petroleum (USA) Inc.","ABERDEEN PETROLEUM USA INC",,"","G","","","",,"","","410 Seventeenth Street","Suite 1700","Denver","CO","80202-4430","","Aberdeen Petroleum (USA) Inc."
"01313",8/22/1988,"Baxter Drilling & Exploration, Inc.","BAXTER DRILLING & EXPLORATION",,"","G","","","",,"","","10880 Wilshire Blvd.","Suite 1806","Los Angeles","CA","90024","","Baxter Drilling & Exploration, Inc."
"01273",4/6/1988,"Ridgewood Energy 1987-II Drilling and Completion, L.P.","RIDGEWOOD ENERGY 1987-II DRILL",,"","G","","","",,"","","The Ridgewood Commons","947 Linwood Avenue","Ridgewood","NJ","07450","","Ridgewood Energy 1987-II Drilling and Completion, L.P."
"01244",3/17/1988,"Cord Energy Resources, Inc.","CORD ENERGY RESOURCES INC",,"","G","","","",,"","","Post Office Box 60035","","New Orleans","LA","70160","","Cord Energy Resources, Inc."
"01250",3/11/1988,"Badger Oil and Gas Company, Inc.","BADGER OIL AND GAS COMPANY INC",,"","G","","","",,"","","Virginia Avenue","","Culloden","WV","25510","","Badger Oil and Gas Company, Inc."
"01232",2/24/1988,"Kaneb Exploration, Inc.","KANEB EXPLORATION INC",,"","G","","","",,"","","Post Office Box 4502","","Houston","TX","77210","","Kaneb Exploration, Inc."
"01192",1/17/1980,"Emmet C. Wilson (individual)","WILSON, EMMET C",,"","G","","","",,"","","Houston Natural Gas Bldg.","1200 Travis St. Su. 1960","Houston","TX","77002","","Emmet C. Wilson (individual)"
"01195",1/17/1992,"American Production Partnership-III, Ltd.","AMERICAN PRODUCTION PARTNER",,"","G","","","",,"","","2900 South Tower","Pennzoil Place","Houston","TX","77002","","American Production Partnership-III, Ltd."
"01196",1/17/1992,"American Production Partnership-IV, Ltd.","AMERICAN PRODUCTION PARTNERSHI",,"","G","","","",,"","","4500 RepublicBank Center","700 Louisiana","Houston","TX","77002","","American Production Partnership-IV, Ltd."
"01197",10/13/1987,"EnerMark, Inc.","ENERMARK INC",,"","G","","","",,"","","Two Shell Plaza","Suite 2400","Houston","TX","77002","","EnerMark, Inc."
"01146",6/24/1987,"Mosbacher Offshore, Inc.","MOSBACHER OFFSHORE INC",,"","G","","","",,"","","712 Main Street","Suite 2200","Houston","TX","77002-3290","","Mosbacher Offshore, Inc."
"01153",6/29/1987,"John G. Kegley (individual)","KEGLEY, JOHN G",,"","G","","","",,"","","911 Walker Street","Suite 901","Houston","TX","77002","","John G. Kegley (individual)"
"01160",7/30/1987,"Nippon Oil Exploration Offshore U.S., Ltd.","NIPPON OIL EXPLORATION OFFSHOR",,"P","G","","","",,"","","5847 San Felipe","Suite 2800","Houston","TX","77057","","Nippon Oil Exploration Offshore U.S., Ltd."
"01137",4/27/1987,"Lyco 1987 Gulf Coast Limited Partnership-2","LYCO 1987 GULF COAST LIMITED",,"","G","","","",,"","","12770 Coit Road","Suite 615","Dallas","TX","75251","","Lyco 1987 Gulf Coast Limited Partnership-2"
"01108",1/6/1987,"Sandefer Offshore Operating Co.","SANDEFER OFFSHORE OPERATING",,"","G","","","",,"","","First City Tower","1001 Fannin, Suite 2250","Houston","TX","77002","","Sandefer Offshore Operating Co."
"01113",3/25/1987,"Unocal Pipeline Company","UNOCAL PIPELINE COMPANY",,"P","G","","","",,"","","4800 Fournace C322A","Attn:  Thomas August, Jr.","Bellaire","TX","77401","","Unocal Pipeline Company"
"01115",2/3/1987,"American Cometra, Inc.","AMERICAN COMETRA INC",,"","G","","","",,"","","500 Throckmorton Street","Suite 2104","Fort Worth","TX","76102","","American Cometra, Inc."
"01105",12/19/1986,"Colonial Drilling and Exploration Corporation","COLONIAL DRILLING AND EXPLOR",,"","G","","","",,"","","North Lathrop Avenue","Post Ofice Box 576","Savannah","GA","31402-0576","","Colonial Drilling and Exploration Corporation"
"01072",10/3/1988,"Cliffs Oil and Gas Company","CLIFFS OIL AND GAS COMPANY",,"","G","","","",,"","","1200 Smith Street","Suite  300","Houston","TX","77002","","Cliffs Oil and Gas Company"
"01048",4/30/1986,"Tejas Gas Corp.","TEJAS GAS CORP",,"","G","","","",,"","","1301 McKinney, Suite 700","","Houston","TX","77010","","Tejas Gas Corp."
"01059",6/2/1986,"BHB Petroleum, Ltd.","BHB PETROLEUM LTD",,"","G","","","",,"","","16479 Dallas Pkwy, Su.120","Two Bent Tree Tower","Dallas","TX","75248","","BHB Petroleum, Ltd."
"01017",12/10/1985,"Alexandra R. Marshall 1985 Trust Agreement","MARSHALL, ALEXANDRA R",,"","G","","","",,"","","Suite 4000","601 Jefferson Street","Houston","TX","77002","","Alexandra R. Marshall 1985 Trust Agreement"
"01024",12/30/1985,"Pickens Operating Co.","PICKENS OPERATING CO",,"","G","","","",,"","","Post Office Box 2009","","Amarillo","TX","79189-2009","","Pickens Operating Co."
"01027",1/8/1986,"Galveston Offshore Group","GALVESTON OFFSHORE GROUP",,"","G","","","",,"","","c/o Wayne E. Glenn Assoc","4605 Post Oak Pl., Suite 211","Houston","TX","77027","","Galveston Offshore Group"
"01002",10/10/1985,"Blackbird Co.","BLACKBIRD CO",,"","G","","","",,"","","c/o Amex Resources Inc.","7800 East Union Ave.","Denver","CO","80237","","Blackbird Co."
"01012",11/20/1985,"Cornerstone Energy Corporation","CORNERSTONE ENERGY CORPORATION",,"","G","","","",,"","","2121 Sage Road, Suite 280","","Houston","TX","77056","","Cornerstone Energy Corporation"
"00967",5/14/1985,"Atlantic Richfield Company","ATLANTIC RICHFIELD COMPANY",,"P","G","","","",,"","","501 WestLake Park Boulevard","","Houston","TX","77079","","Atlantic Richfield Company"
"00971",12/26/1984,"The David Allen Cockrell Louisiana Trust","COCKRELL, DAVID ALLEN",,"","G","","","",,"","","c/o Cockrell Oil Corp.","1600 Smith, Suite 4600","Houston","TX","77002-7348","","The David Allen Cockrell Louisiana Trust"
"00933",1/1/1947,"Antonette Tilley Arnold (individual)","ARNOLD, ANTONETTE TILLEY",,"","G","","","",,"","","Dresser Tower, 38th Floor","601 Jefferson","Houston","TX","77001","","Antonette Tilley Arnold (individual)"
"00909",12/20/1984,"KMI Continental Offshore Production Company","KMI CONTINENTAL OFFSHORE PROD",,"","G","","","",,"","","13910 Champion Forest Dr.","Suite 200","Houston","TX","77069","","KMI Continental Offshore Production Company"
"00906",11/28/1984,"Vintage Petroleum, Inc.","VINTAGE PETROLEUM INC",,"P","G","","","",,"","","110 West Seventh Street","","Tulsa","OK","74119","","Vintage Petroleum, Inc."
"00907",12/6/1984,"Petrofina Exploration, Inc.","PETROFINA EXPLORATION INC",,"","G","","","",,"","","P. O. Box 2159","","Dallas","TX","75221","","Petrofina Exploration, Inc."
"00890",10/9/1984,"Axem Resources Incorporated","AXEM RESOURCES INCORPORATED",,"","G","","","",,"","","7800 East Union Ave.","Suite 1100","Denver","CO","80237","","Axem Resources Incorporated"
"00849",1/10/1984,"Rosewood Resources (PROS), Inc.","ROSEWOOD RESOURCES PROS INC",,"","G","","","",,"","","2600 Thanksgiving Tower","","Dallas","TX","75201","","Rosewood Resources (PROS), Inc."
"00854",2/16/1984,"MGF 82, Ltd.","MGF 82 LTD",,"","G","","","",,"","","c/o MGF Oil Corporation","Post Office Box 360","Midland","TX","79702-0360","","MGF 82, Ltd."
"00825",10/7/1983,"Canouan Trust","CANOUAN TRUST",,"","G","","","",,"","","c/o Kay Collyer & Boose","1 Dag Hammarskjold Plaza","New York","NY","10017","","Canouan Trust"
"00833",11/23/1983,"Colanco, Inc.","COLANCO INC",,"","G","","","",,"","","1400 Expressway Tower","","Dallas","TX","75206","","Colanco, Inc."
"00804",6/28/1983,"Placid International Oil, Ltd.","PLACID INTERNATIONAL OIL LTD",,"","G","Y","","",,"","","3900 Thanksgiving Tower","","Dallas","TX","75201","","Placid International Oil, Ltd."
"00805",2/17/1988,"Rosewood Resources, Inc.","ROSEWOOD RESOURCES INC.",,"","G","Y","","",,"","","Suite 300","200 Crescent Court","Dallas","TX","75201","","Rosewood Resources, Inc."
"00811",1/1/1947,"APP Production Inc.","APP PRODUCTION INC",,"","G","","","",,"","","1221 Lamar, Suite 1600","","Houston","TX","77010","","APP Production Inc."
"00797",6/13/1983,"Prudential Drilling Company","PRUDENTIAL DRILLING COMPANY",,"","G","","","",,"","","One Westheimer Plaza","5718 Westheimer, Ste. 450","Houston","TX","77057","","Prudential Drilling Company"
"00765",11/12/1982,"American National Petroleum Company","AMERICAN NATIONAL PETROLEUM CO",,"","G","","","",,"","","Post Office Box 42175","","Houston","TX","77242","","American National Petroleum Company"
"00716",12/19/1983,"Texas/Arkansas Petroleum Company","TEXAS/ARKANSAS PETROLEUM COMP",,"","G","","","",,"","","43rd Floor InterFirst One","1401 Elm Street","Dallas","TX","75202","","Texas/Arkansas Petroleum Company"
"00724",9/20/1982,"Marathon Oil Company","MARATHON OIL COMPANY",,"P","G","Y","","",,"","","Post Office Box 3128","","Houston","TX","77253","","Marathon Oil Company"
"00731",6/2/1982,"Harris Production Partnership 1981-I, Ltd.","HARRIS PRODUCTION PARTNERSHIP",,"","G","","","",,"","","580 Westlake Park Blvd.","Suite 770","Houston","TX","77079","","Harris Production Partnership 1981-I, Ltd."
"00738",6/30/1982,"Pure Energy Company","PURE ENERGY COMPANY",,"","G","","","",,"","","10946 Beinhorn","","Houston","TX","77024","","Pure Energy Company"
"00693",1/25/1982,"Arnold 1975 Exploration No. 2 Limited Partnership","ARNOLD 1975 EXPLORATION NO 2",,"","G","","","",,"","","Post Office Box 3331","","Houston","TX","77253","","Arnold 1975 Exploration No. 2 Limited Partnership"
"00701",1/25/1982,"Ener Exploration Limited Partnership","ENER EXPLORATION LIMITED PARTN",,"","G","","","",,"","","Post Office Box 3331","","Houston","TX","77253","","Ener Exploration Limited Partnership"
"00707",3/2/1982,"Kerr-McGee Federal Limited Partnership I-1981","KERR-MCGEE FEDERAL LIMITED PAR",,"","G","","","",,"","","16666 Northchase Drive","","Houston","TX","77060","","Kerr-McGee Federal Limited Partnership I-1981"
"00680",10/22/1981,"Columbus Mills, Inc.","COLUMBUS MILLS INC",,"","G","","","",,"","","Post Office Box 1560","","Columbus","GA","31993","","Columbus Mills, Inc."
"00642",12/6/1982,"Century Chartering Co., Inc.","CENTURY CHARTERING CO INC",,"","G","","","",,"","","650 Fifth Avenue","","New York","NY","10019","","Century Chartering Co., Inc."
"00590",4/29/1980,"G & T Pipeline Company","G & T PIPELINE COMPANY",,"","G","","","",,"","","c/o Tennessee Gas P/L Co.","Post Office Box 2511","Houston","TX","77001","","G & T Pipeline Company"
"00595",6/10/1980,"SHV Energy Corp.","SHV ENERGY CORP",,"","G","","","",,"","","Post Office Box 85331","","Cincinnati","OH","45202","","SHV Energy Corp."
"00596",5/22/1980,"Longhorn Oil and Gas Company","LONGHORN OIL AND GAS COMPANY",,"","G","","","",,"","","9301 Southwest Freeway","Suite 550","Houston","TX","77074-1518","","Longhorn Oil and Gas Company"
"00556",4/12/1983,"CELERON Oil and Gas Company","CELERON OIL AND GAS COMPANY",,"","G","","","",,"","","Post Office Box 52088","","Lafayette","LA","70505-2088","","CELERON Oil and Gas Company"
"00560",8/20/1979,"Seneca Resources Corporation","SENECA RESOURCES CORPORATION",,"","G","","","",,"","","1201 Louisiana","Suite 400","Houston","TX","77002","","Seneca Resources Corporation"
"00569",9/21/1979,"The Anschutz Corporation","ANSCHUTZ CORPORATION",,"","G","","","",,"","","2400 Anaconda Tower","555 Seventeenth Street","Denver","CO","80202","","The Anschutz Corporation"
"00575",2/7/1980,"Hamilton Brothers Corporation","HAMILTON BROTHERS CORPORATION",,"P","G","","","",,"","","Post Office Box 5870","","Denver","CO","80217","","Hamilton Brothers Corporation"
"00539",4/25/1986,"MidCon Exploration Company - Gulf Coast","MIDCON EXPLORATION COMPANY GU",,"","G","","","",,"","","Post Office Box 300","","Tulsa","OK","74102","","MidCon Exploration Company - Gulf Coast"
"00550",12/6/1988,"GW Petroleum Inc.","GW PETROLEUM INC",,"","G","","","",,"","","1700 Broadway","Suite 900","Denver","CO","80290","","GW Petroleum Inc."
"00475",9/2/1977,"Pengo Petroleum, Inc.","PENGO PETROLEUM INC",,"","G","","","",,"","","2195 Two Shell Plaza","","Houston","TX","77002","","Pengo Petroleum, Inc."
"00435",1/15/1981,"Patrick Petroleum Corporation of Michigan","PATRICK PETROLEUM CORPORATION",,"","G","","","",,"","","Post Office Box 747","","Jackson","MI","49204","","Patrick Petroleum Corporation of Michigan"
"00371",12/31/1974,"Burmah Oil Development 1974-1 Limited","BURMAH OIL DEVELOPMENT 1974-1",,"","G","","","",,"","","Post Office Box 94193","","Houston","TX","77018","","Burmah Oil Development 1974-1 Limited"
"00333",10/1/1986,"Enron Corp.","ENRON CORP",,"","G","","","",,"","","Post Office Box 1188","","Houston","TX","77251-1188","","Enron Corp."
"00335",5/6/1974,"Mono Power Company","MONO POWER COMPANY",,"","G","","","",,"","","Post Office Box 800","","Rosemead","CA","91770","","Mono Power Company"
"00315",12/17/1973,"Tesoro Petroleum Corporation","TESORO PETROLEUM CORPORATION",,"","G","Y","","",,"","","8700 Tesoro Drive","","San Antonio","TX","78286","","Tesoro Petroleum Corporation"
"00322",11/7/1980,"Ogle Production Corporation","OGLE PRODUCTION CORPORATION",,"","G","","","",,"","","Post Office Drawer 30740","","Santa Barbara","CA","93105","","Ogle Production Corporation"
"00298",6/12/1973,"Quintana Offshore, Inc.","QUINTANA OFFSHORE INC",,"","G","","","",,"","","Post Office Box 3331","","Houston","TX","77253","","Quintana Offshore, Inc."
"00299",6/18/1973,"Unidel Oil Corporation","UNIDEL OIL CORPORATION",,"","G","","","",,"","","c/o Henry Wilkin & Co.","5615 Kirby Dr., Suite 800","Houston","TX","77005","","Unidel Oil Corporation"
"00237",8/10/1989,"Cockrell Resources, Inc.","COCKRELL RESOURCES INC",,"","G","","","",,"","","1600 Smith Street","Suite 4600","Houston","TX","77002-7348","","Cockrell Resources, Inc."
"00238",12/31/1970,"Pinto, Inc.","PINTO INC",,"","G","","","",,"","","1600 Smith, Suite 4600","","Houston","TX","77002-7348","","Pinto, Inc."
"00197",9/27/1968,"Tidal Transmission Co.","TIDAL TRANSMISSION CO",,"","G","","","",,"","","c/o Tathan Corporation","1200 Milam Street","Houston","TX","77002","","Tidal Transmission Co."
"00199",10/22/1968,"White Shoal Pipeline Corporation","WHITE SHOAL PIPELINE CORPORATI",,"","G","","","",,"","","Post Office Box 25861","","Oklahoma City","OK","73125","","White Shoal Pipeline Corporation"
"00181",5/25/1968,"The Dow Chemical Company","DOW CHEMICAL COMPANY",,"","G","","","",,"","","Post Office Box 3387","","Houston","TX","77253-3387","","The Dow Chemical Company"
"00161",5/18/1967,"Hamilton Brothers Oil Company","HAMILTON BROTHERS OIL COMPANY",,"P","G","Y","","",,"","","Post Office Box 5870","","Denver","CO","80217","","Hamilton Brothers Oil Company"
"00104",11/1/1963,"Sea Drilling Corporation","SEA DRILLING CORPORATION",,"","G","","","",,"","","Post Office Box 446","","Hahnville","LA","70057","","Sea Drilling Corporation"
"01792",11/24/1992,"Antara Resources, Inc.","ANTARA RESOURCES INC",,"","G","","","",,"","","1100 Louisiana, Suite 3500","","Houston","TX","77002","","Antara Resources, Inc."
"01797",4/14/1993,"PeDex NV, Inc.","PEDEX NV INC",,"","G","","","",,"","","Post Office Box 700417","","Tulsa","OK","74170-0417","","PeDex NV, Inc."
"01799",4/30/1993,"Pecos Oil & Gas, Inc.","PECOS OIL & GAS INC",,"","G","","","",,"","","Post Office Box 27701-228","","Houston","TX","77227","","Pecos Oil & Gas, Inc."
"01827",6/22/1993,"Cogen Technologies Brazos Block, L.P.","COGEN TECHNOLOGIES BRAZOS BLOCK LP",,"","G","","","",,"","","1600 Smith Street","Suite 5000","Houston","TX","77002","","Cogen Technologies Brazos Block, L.P."
"01569",9/28/1990,"Seafield Resources, Inc.","SEAFIELD RESOURCES INC",,"","G","","","",,"","","c/o Rialto Energy, Inc.","1331 Lamar, Suite 1580","Houston","TX","77010","","Seafield Resources, Inc."
"01848",12/22/1993,"Click, Corp.","CLICK CORP.",,"","G","","","",,"","","1401 Hudson Lane, Suite 301","","Monroe","LA","71201","","Click, Corp."
"01851",10/18/1993,"Field Gas Gathering Inc.","FIELD GAS GATHERING INC",,"","G","","","",,"","","Post Office Box 4792","","Houston","TX","77210-4792","","Field Gas Gathering Inc."
"01874",11/15/1993,"Tatham Offshore, Inc.","TATHAM OFFSHORE INC",,"","G","","","",,"","","7500 Chase Tower","600 Travis Street","Houston","TX","77002","","Tatham Offshore, Inc."
"01881",1/1/1994,"James G. LaBarba, Jr. (individual)","LABARBA, JAMES G",,"","G","","","",,"","","1100 Milam","Suite 3770","Houston","TX","77002","","James G. LaBarba, Jr. (individual)"
"01894",5/23/1994,"The Watermark Corporation","WATERMARK CORPORATION",,"","G","","","",,"","","3811 St. Charles Avenue","","New Orleans","LA","70115","","The Watermark Corporation"
"01900",6/13/1994,"Gulfstream Oil Company","GULFSTREAM OIL COMPANY",,"","G","","","",,"","","Stock Exchange Building","155 Sansome St., 3rd Floor","San Francisco","CA","94104","","Gulfstream Oil Company"
"01914",8/1/1994,"Charles M. Davis (individual)","DAVIS, CHARLES M.",,"","G","","","",,"","","Post Office Box 80598","","Lafayette","LA","70598-0598","","Charles M. Davis (individual)"
"01928",10/6/1994,"The Jack Pierce Brook and Mary Jo Leonard Brook Trust for Kristi Leonard Brook","JACK PIERCE BROOK FOR KRISTI LEONARD BROOK",,"","G","","","",,"","","c/o Mary Ellen Brook","2000 Bagby, #9416","Houston","TX","77002","","The Jack Pierce Brook and Mary Jo Leonard Brook Trust for Kristi Leonard Brook"
"01931",10/6/1994,"The Jack Pierce Brook and Mary Jo Leonard Brook Trust for Ruth Rene Brook","JACK PIERCE BROOKS FOR RUTH RENE BROOK",,"","G","","","",,"","","c/o Mary Ellen Brook","2000 Bagby, #9416","Houston","TX","77002","","The Jack Pierce Brook and Mary Jo Leonard Brook Trust for Ruth Rene Brook"
"01936",11/8/1994,"ANR FREIGHT SYSTEM, INC.","ANR FREIGHT SYSTEM INC",,"","G","","","",,"","","Coastal Tower","Nine Greenway Plaza","Houston","TX","77046-0995","","ANR FREIGHT SYSTEM, INC."
"01933",11/2/1994,"Mobil Foundation, Inc.","MOBIL FOUNDATION INC",,"","G","","","",,"","","12450 Greenspoint Drive","","Houston","TX","77060-1991","","Mobil Foundation, Inc."
"01944",11/18/1994,"Viosca Knoll Gathering Company","VIOSCA KNOLL GATHERING COMPANY",,"","G","","","",,"","","7200 Texas Commerce Tower","600 Travis Street","Houston","TX","77002","","Viosca Knoll Gathering Company"
"01952",1/13/1995,"Smackco, Ltd.","SMACKCO LTD",,"","G","","","",,"","","The Leigh Place","Post Office Drawer 649","Brewton","AL","36427","","Smackco, Ltd."
"01982",5/5/1995,"VK-Main Pass Gathering Company, L.L.C.","VK-MAIN PASS GATHERING COMPANY LLC",,"","G","","","",,"","","2727 North Loop West","Suite 700","Houston","TX","77008","","VK-Main Pass Gathering Company, L.L.C."
"01989",6/28/1995,"USAgas PIPELINE, INC.","USAGAS PIPELINE INC",,"","G","","","",,"","","Post Office Box 2583","","Houston","TX","77252-2583","","USAgas PIPELINE, INC."
"01994",7/20/1995,"J. Ray McDermott Properties, Inc.","J RAY MCDERMOTT PROPERTIES INC",,"","G","","","",,"","","Post Office Box 61832","","New Orleans","LA","70161-1832","","J. Ray McDermott Properties, Inc."
"02000",10/12/1995,"Gasdel Pipeline System Incorporated","GASDEL PIPELINE SYSTEM INCORPORATED",,"","G","","","",,"","","Post Office Box 786","","Ardmore","OK","73402","","Gasdel Pipeline System Incorporated"
"01221",12/6/1995,"Union Pacific Oil and Gas Company","UNION PACIFIC OIL AND GAS COMPANY",,"","G","","","",,"","","1300 West Belt South","","Houston","TX","77042-2806","","Union Pacific Oil and Gas Company"
"02011",12/12/1995,"Christeve Oil Company, Inc.","CHRISTEVE OIL COMPANY INC",,"","G","","","",,"","","4422 FM 1960 West","Suite 425","Houston","TX","77068","","Christeve Oil Company, Inc."
"02046",2/6/1996,"ATP Oil & Gas 1994-A Limited Partnership","ATP OIL & GAS 1994-A LIMITED PARTNERSHIP",,"","G","","","",,"","","4299 San Felipe","Suite 230","Houston","TX","77027","","ATP Oil & Gas 1994-A Limited Partnership"
"02061",5/13/1996,"Offshore Resources, LLC","OFFSHORE RESOURCES LLC",,"","G","","","",,"","","106 Park Place","Suite 300","Covington","LA","70443","","Offshore Resources, LLC"
"02067",6/20/1996,"Union Texas Offshore Corporation","UNION TEXAS OFFSHORE CORPORATION",,"","G","","","",,"","","Post Office Box 2120","","Houston","TX","77252-2120","","Union Texas Offshore Corporation"
"02083",7/23/1996,"Wayne Laufer Trust for Brandie Lee Laufer","WAYNE LAUFER TRUST FOR BRANDIE LEE LAUFER",,"","G","","","",,"","","433 Metairie Road","Suite 404","Metairie","LA","70005","","Wayne Laufer Trust for Brandie Lee Laufer"
"02084",7/23/1996,"Bois d'Arc Offshore, L.L.C.","BOIS D'ARC OFFSHORE LLC",,"","G","","","",,"","","433 Metairie Road","Suite 404","Metairie","LA","70005","","Bois dArc Offshore, L.L.C."
"02106",7/20/1996,"South Dauphin II Limited Partnership","SOUTH DAUPHIN II LIMITED PARTNERSHIP",,"","G","","","",,"","","500 W. Texas","Suite 500","Midland","TX","79701","","South Dauphin II Limited Partnership"
"02107",8/5/1996,"CBL Capital Corporation","CBL CAPITAL CORPORATION",,"","G","","","",,"","","c/o Transcontinental Gas P/L Corp","Post Office Box 1396","Houston","TX","77251-7396","","CBL Capital Corporation"
"02115",9/13/1996,"American Coastal Energy, Inc.","AMERICAN COASTAL ENERGY INC",,"","G","","","",,"","","PO Box 20265 (77225-0265)","1320 South Loop West","Houston","TX","77054","","American Coastal Energy, Inc."
"02153",12/31/1996,"Sage Oil, Inc.","SAGE OIL INC",,"","G","","","",,"","","433 Metairie Road","Suite 404","Metairie","LA","70005","","Sage Oil, Inc."
"01429",8/14/1990,"RAMCO-NYL 1987 Limited Partnership","RAMCO-NYL 1987 LIMITED PARTNER",,"P","G","","","",,"","","Meridian Tower","5100 E. Skelly Drive, Suite 650","Tulsa","OK","74135","","RAMCO-NYL 1987 Limited Partnership"
"02159",1/27/1997,"Roil Production Company","ROIL PRODUCTION COMPANY",,"","G","","","",,"","","1207 South Sheperd Drive","","Houston","TX","77019","","Roil Production Company"
"02164",1/29/1997,"Neptune Pipeline Company, L.L.C.","NEPTUNE PIPELINE COMPANY LLC",,"","G","","","",,"","","1100 Louisiana Street","Suite 3300","Houston","TX","77002-5217","","Neptune Pipeline Company, L.L.C."
"02170",2/10/1997,"Thunder Resources, L.L.C.","THUNDER RESOURCES LLC",,"","G","","","",,"","","9701 N. Broadway Extension","","Oklahoma City","OK","73114","","Thunder Resources, L.L.C."
"02172",2/18/1997,"W B Oil & Gas, Inc.","W B OIL & GAS INC",,"","G","","","",,"","","11767 Katy Freeway","Suite 1000","Houston","TX","77079","","W B Oil & Gas, Inc."
"02181",3/14/1997,"Block 561, LLC","BLOCK 561 LLC",,"","G","","","",,"","","8333 Douglas Avenue","Suite 1400","Dallas","TX","75225-5821","","Block 561, LLC"
"02091",8/5/1996,"Charles Hurd (individual)","HURD, CHARLES",,"","G","","","",,"","","4536 Latasburg Road","","Wooster","OH","44691","","Charles Hurd (individual)"
"02095",8/5/1996,"Susan E. Poorman (individual)","POORMAN, SUSAN E",,"","G","","","",,"","","13430 N/W Freeway","Suite 204","Houston","TX","77040","","Susan E. Poorman (individual)"
"02100",8/5/1996,"Richard Price (individual)","PRICE, RICHARD",,"","G","","","",,"","","Post Office Box 1255","1168 Old Sumrall Road","Columbia","MS","39429","","Richard Price (individual)"
"02261",2/25/1998,"Harold J. Anderson, Inc.","HAROLD J ANDERSON INC",,"","G","","","",,"","","2200 Pakenham Drive","Suite 402","Chalmette","LA","70043","","Harold J. Anderson, Inc."
"02288",6/30/1998,"British-Borneo Offshore, Inc.","BRITISH-BORNEO OFFSHORE INC",,"","G","","","",,"","","1201 Louisiana","Suite 3500","Houston","TX","77002-5009","","British-Borneo Offshore, Inc."
"02297",8/12/1998,"Matrix Northstar LLC","MATRIX NORTHSTAR LLC",,"","G","","","",,"","","Post Office Box 2468","","Covington","LA","70434","","Matrix Northstar LLC"
"02312",10/16/1998,"McMoRan Oil & Gas LLC","MCMORAN OIL & GAS LLC",,"","G","","","",,"","","1615 Poydras Street","","New Orleans","LA","70112","","McMoRan Oil & Gas LLC"
"02327",11/19/1998,"JOG Corporation","JOG CORPORATION",,"","G","","","",,"","","Suite 265","Ashord Atrium","Houston","TX","77079","","JOG Corporation"
"02329",11/20/1998,"OEDC, Inc.","OEDC INC",,"","G","","","",,"","","Attention: Deepwater Land Manager","1500 Louisiana Street","Houston","TX","77002","","OEDC, Inc."
"02338",1/29/1999,"Samson Resources Company","SAMSON RESOURCES COMPANY",,"","G","","","",,"","","Samson Plaza","Two West Second Street","Tulsa","OK","74103-3103","","Samson Resources Company"
"02353",5/3/1999,"Bruce R. Sidner (individual)","SIDNER BRUCE R (INDIVIDUAL)",,"","G","","","",,"","","6527 Brompton Road","","Houston","TX","77005","","Bruce R. Sidner (individual)"
"02374",6/14/1999,"FOSSIL BAY I, L.L.C.","FOSSIL BAY I LLC",,"","G","","","",,"","","Post Office Box 941088","","Houston","TX","77094-8088","","FOSSIL BAY I, L.L.C."
"02402",10/27/1999,"Energy Drilling and Production, LLC","ENERGY DRILLING AND PRODUCTION LLC",,"","G","","","",,"","","9821 Katy Freeway","Suite 750","Houston","TX","77024","","Energy Drilling and Production, LLC"
"02372",6/21/1999,"Arguello, Inc.","ARGUELLO INC",,"P","","","","",,"","","500 Dallas Street","Suite 700","Houston","TX","77002","","Arguello, Inc."
"02404",10/15/1999,"MEGS, L.L.C.","MEGS LLC",,"","G","","","",,"","","1400 Smith Street","","Houston","TX","77002-7361","","MEGS, L.L.C."
"02411",12/21/1999,"Nemo Gathering Company, LLC","NEMO GATHERING COMPANY LLC",,"","G","","","",,"","","1301 McKinney","Suite 700","Houston","TX","77010","","Nemo Gathering Company, LLC"
"02474",11/7/2000,"Endeavour Oil & Gas, Inc.","ENDEAVOUR OIL & GAS INC",,"","G","","","",,"","","162 Clontarf Road","","Dublin 3","","","Ireland","Endeavour Oil & Gas, Inc."
"02476",11/9/2000,"Hall Partners, L.P.","HALL PARTNERS LP",,"","G","","","",,"","","700 Louisiana","Suite 2100","Houston","TX","77002","","Hall Partners, L.P."
"02506",3/22/2001,"Wolf Resources, L.P.","WOLF RESOURCES LP",,"","G","","","",,"","","700 Louisiana","Suite 1100","Houston","TX","77002","","Wolf Resources, L.P."
"02512",4/16/2001,"Grand Isle Pipeline LLC","GRAND ISLE PIPELINE LLC",,"","G","","","",,"","","Post Office Box 4324","","Houston","TX","77210-4324","","Grand Isle Pipeline LLC"
"02518",5/31/2001,"Greystone Petroleum, Inc.","GREYSTONE PETROLEUM INC",,"","G","","","",,"","","1616 South Voss Road","Suite 801","Houston","TX","77057","","Greystone Petroleum, Inc."
"02522",6/29/2001,"Denbury Offshore, Inc.","DENBURY OFFSHORE INC",,"","G","","","",,"","","363 N. Sam Houston Pkwy E.","Suite 2020","Houston","TX","77060","","Denbury Offshore, Inc."
